key,name,description,cover_image_url,external_url,retire_count
New_Castle,New Redlining Documents,New Redlining Documents from New_Castle_Box94,http://ec2-34-203-214-44.compute-1.amazonaws.com:3000/dcic_docs/New_Castle_Box94/New_Castle_AD_001.jpg,http://ec2-34-203-214-44.compute-1.amazonaws.com:3000,2
