key,name,description,cover_image_url,external_url,retire_count
Augusta,Augusta Redlining Documents,Augusta Redlining Documents from ,http://192.168.33.40:3000/dcic_docs/Augusta_Box92/Augusta_AD_025.jpg,http://192.168.33.40:3000,2
