191.48860853471314,159.89407894078943,275.74546864615064,43.08523085230851,0,0.8057659557843952,mark_primary
589.7876188013752,157.02173021730218,125.4258902522422,49.78737787377872,1,0.05285053966946385,mark_primary
782.2349771273346,152.23448234482348,112.97904618140899,47.87247872478724,2,0.7584834691903293,mark_primary
44.041378772535346,204.89420894208942,855.9598922557593,90.95770957709576,3,0.47352819880965336,mark_primary
44.041378772535346,280.5327253272533,855.0024427118491,87.12791127911277,4,0.24530096948102398,mark_primary
49.78607603599682,348.5116451164512,847.3428463605671,88.0853608536085,5,0.09188478618907547,mark_primary
179.04176446387996,425.10761107611074,254.68157868012523,41.17033170331706,6,0.9031835521815768,mark_primary
750.6391421782964,418.40546405464056,144.57488113044712,42.127781277812744,7,0.24288369237718443,mark_primary
245.1057829936869,457.6608966089661,125.42589025224214,45.00013000130002,8,0.3758706469247659,mark_primary
370.531673245929,458.6183461834618,48.82992673942249,41.17033170331706,9,0.48071516375712764,mark_primary
524.6810498154786,453.8310983109831,229.7878905384589,43.08523085230854,10,0.566090245654304,mark_primary
757.3412889856681,453.8310983109831,94.78750484711429,39.25543255432552,11,0.9742277643915105,mark_primary
271.91437022317376,500.7461274612746,157.97917474519045,52.659726597266,12,0.6774936422560467,mark_primary
610.8515087674006,494.0439804398044,248.93688141666382,53.617176171761685,13,0.42699784296225407,mark_primary
352.34013191163433,545.7462574625746,78.51086260064017,42.1277812778128,14,0.8045297189512124,mark_primary
567.7662792914396,541.9164591645916,147.4472297621778,45.95757957579576,15,0.6275392942455156,mark_primary
791.8094725664371,540.0015600156001,106.2768993740372,50.7448274482745,16,0.8607437719688196,mark_primary
259.46752615234055,589.7889378893789,201.0644042211515,52.659726597265944,17,0.13507745155563566,mark_primary
655.8516373311821,582.129341293413,237.44748688974084,55.532075320753165,18,0.17677453351012007,mark_primary
243.19088390586637,636.7039670396704,214.468697835895,46.9150291502915,19,0.4541493626791462,mark_primary
534.255545254581,632.8741687416874,359.043578966342,43.08523085230854,20,0.11306840434219678,mark_primary
224.99934257157173,751.5979159791598,119.68119298878065,48.82992829928298,21,0.0647473617905765,mark_primary
345.6379851042626,747.7681176811768,88.08535803974257,56.489524895248906,22,0.6579509229459266,mark_primary
540.0002425180425,743.9383193831939,125.42589025224208,53.617176171761685,23,0.49159778645214924,mark_primary
669.2559309459256,743.9383193831939,84.25555986410154,50.744827448274464,24,0.3401821814310373,mark_primary
67.02016782638124,796.5980459804598,84.25555986410158,45.00013000130002,25,0.9634511916521222,mark_primary
222.126993939841,795.6405964059641,126.38333979615237,44.04268042680428,26,0.8039005045829359,mark_primary
347.5528841920831,795.6405964059641,89.0428075836528,44.04268042680428,27,0.4494719372912792,mark_primary
