key,name,description,cover_image_url,external_url,retire_count
Greater,Greater Boston Redlining Documents,Greater Boston Redlining Documents from Greater_Boston_Box107,http://128.8.164.178:3000/dcic_docs/Greater_Boston_Box107/Altoona_AD_001.jpg,http://128.8.164.178:3000,2
