key,name,description,cover_image_url,external_url,retire_count
Stamford,Stamford Redlining Documents,Stamford Redlining Documents from Stamford_Box81,http://ec2-52-70-66-131.compute-1.amazonaws.com:3000/dcic_docs/Stamford_Box81/Stamford_AD_001.jpg,http://ec2-52-70-66-131.compute-1.amazonaws.com:3000,2
