key,name,description,cover_image_url,external_url,retire_count
Bridgeport,Bridgeport Redlining Documents,Bridgeport Redlining Documents from Bridgeport_Box64,http://128.8.164.178:3000/dcic_docs/Bridgeport_Box64/Bridgeport_AD_002.jpg,http://128.8.164.178:3000,2
