key,name,description,cover_image_url,external_url,retire_count
Augusta,Augusta Redlining Documents,Augusta Redlining Documents from ,http://128.8.164.178:3000/dcic_docs/Augusta_Box92/Augusta_AD_001.jpg,http://128.8.164.178:3000,2
