key,name,description,cover_image_url,external_url,retire_count
Decatur,Decatur Redlining Documents,Decatur Redlining Documents from Decatur_Box129,http://52.73.7.60:3000/dcic_docs/Decatur_Box129/Decatur_AD_001.jpg,http://52.73.7.60:3000,2
