key,name,description,cover_image_url,external_url,retire_count
Springfield,Springfield Redlining Documents,Springfield Redlining Documents from ,http://35.237.227.222:3000/dcic_docs/Springfield_Box131/Springfield_AD_002.jpg,http://35.237.227.222:3000,2
